PRICEK,DSALE,BEDROOM,SQFTK,LN_LOTSIZE,CENTRALAIR,BRICK,GARAGE,FIREPLACE,BASE_FIN,MASONRY,PUBOPEN,MICHLAKE,LAKE_RIVER,METRA_DIST,RAIL_DIST
659.9999974,0,4,2.498,8.431199478,1,0,3,2,1,1,1,0,0,0.32692,0.27698
589.5000006,0,3,1.575,8.50916102,1,1,1,1,1,1,1,0,0,0.48209,0.37384
384.9999987,0,4,3.089,8.732304571,1,1,2,3,0,1,1,0,0,0.35468,0.04859
507.5000001,0,3,1.756,8.476371197,1,1,1,1,1,1,1,0,0,0.28098,0.17266
419.0000005,0,4,1.325,8.550241045,1,1,2,0,1,1,0,0,0,0.7243,0.13448
800.0000027,0,4,2.787,8.127109185,1,1,2,2,0,1,0,0,0,0.57459,0.52443
400.0000016,0,3,1.407,8.286017468,1,1,2,1,1,1,0,0,0,1.5282,0.77061
382.4999991,0,4,0.892,8.286017468,1,1,2,0,0,1,0,0,0,1.41535,0.75917
405.0000016,0,3,2.627,8.277920258,1,1,2,2,1,1,0,0,0,1.56575,0.7383
400.0000016,0,3,1.55,8.277920258,1,1,2,0,1,1,0,0,0,1.51419,0.74553
575.0000001,0,5,1.505,8.277920258,1,1,1,0,0,1,1,0,0,1.47132,0.7854
400.0000016,0,3,1.454,8.561592779,1,0,3,1,1,1,1,0,0,1.54945,0.7874
435,0,3,3.194,8.561592779,1,1,0,0,1,1,0,0,0,1.45158,0.87719
410.0000005,0,3,1.533,8.449770515,1,1,0,0,1,1,0,0,0,1.50806,0.9034
368.4999998,0,3,1.357,8.525756422,1,1,0,0,1,1,0,0,0,1.47799,0.94504
387.5000009,0,3,1.588,8.444622499,1,1,2,2,1,1,1,0,0,1.31223,0.74086
410.0000005,0,3,1.636,8.03915739,1,1,2,0,0,1,0,0,0,1.32378,0.78311
474.9999986,0,3,1.636,8.03915739,1,1,2,0,0,1,0,0,0,1.32378,0.78311
410.0000005,0,3,1.636,8.03915739,1,1,2,2,0,1,0,0,0,1.31863,0.78269
474.9999986,0,3,1.636,8.03915739,1,1,2,2,0,1,0,0,0,1.31863,0.78269
449.9999992,0,4,2.223,8.221478947,1,0,2,0,1,1,0,0,0,1.30753,0.99631
270.0000005,0,2,1.419,8.399760095,1,1,2,0,0,1,0,0,0,1.36159,0.96077
522.9999984,0,4,1.687,8.375629627,0,1,2,1,1,1,0,0,0,1.32875,1.00554
474.9999986,0,4,2.13,8.444622499,1,1,1,0,0,1,0,0,0,1.28252,1.02937
599.9999975,0,3,2.392,8.732304571,0,1,2,1,0,1,0,0,0,1.26723,1.04872
500.0000013,0,4,2.613,8.50916102,0,1,2,0,1,1,1,0,0,1.16991,0.98525
612.4999991,0,3,2.236,8.331827004,0,0,3,0,1,1,1,0,0,1.04971,0.88747
330.9999986,0,3,1.562,8.221478947,1,0,2,0,1,0,1,0,0,0.95831,0.83531
359.9999998,0,3,1.781,8.316789127,1,1,2,0,0,1,1,0,0,0.97495,0.78959
217.9999996,0,3,1.968,8.444622499,1,1,2,1,1,1,0,0,0,1.40059,1.08434
340.0000012,0,2,1.25,8.50916102,1,1,2,0,1,1,0,0,0,1.40668,1.01176
394.9999985,0,3,1.38,8.316789127,0,0,2,1,0,1,0,0,0,1.0117,0.82619
319.4999991,0,3,1.395,8.03915739,0,0,2,0,0,0,1,0,0,0.97578,0.79034
180,1,3,1.339,8.557374981,1,0,1,2,1,1,0,0,0,1.11201,0.86791
162.4999999,0,4,1.648,8.342839804,0,1,2,0,0,1,0,0,0,1.40158,1.09722
421.9999987,0,4,1.609,8.390495538,1,1,2,1,0,1,0,0,0,1.51609,1.01602
329.9999989,0,2,1.378,8.283999304,1,1,2,0,1,1,0,0,0,1.41621,1.116
490,0,5,2.419,8.493515064,1,1,2,0,0,1,0,0,0,1.14579,0.88929
423.9999982,0,3,1.024,8.237743804,1,1,2,0,1,1,0,0,0,1.24449,0.9362
685.0000019,0,6,3.09,8.318986125,1,1,2,1,1,0,1,0,1,2.08398,0.6967
416.0000003,0,7,5.081,8.623173515,1,1,2,2,1,1,1,0,1,2.3362,0.7176
341.0000013,1,3,1.187,8.213381737,1,1,0,0,0,1,1,0,0,1.9712,0.79756
351.9999984,0,3,1.546,8.229511119,1,1,2,0,1,1,0,0,0,1.59598,0.99629
386.9999992,0,3,2.108,8.213381737,1,1,0,0,1,1,1,0,0,1.95424,0.83742
415.0000003,0,3,1.441,8.501063809,1,1,1,0,0,1,1,0,0,1.97773,0.80857
430.000001,0,3,1.932,8.300528606,1,0,2,2,0,1,1,0,0,1.96812,0.87615
415.0000003,0,3,1.514,8.316789127,1,1,1,1,0,1,0,0,0,1.79689,1.0527
336.0000004,0,2,0.92,8.383661799,1,1,3,0,0,1,1,0,1,2.23285,0.78732
353.0000014,0,2,0.92,8.383661799,1,1,3,0,0,1,1,0,1,2.23285,0.78732
317.9999994,0,4,0.97,8.383661799,1,1,1,0,0,1,1,0,1,2.32426,0.80912
395.9999999,0,3,1.572,8.383661799,1,1,0,0,0,1,0,0,1,2.23344,0.82009
369.9999983,1,3,1.213,8.383661799,0,1,0,0,1,1,0,0,1,2.24745,0.82565
342.5000011,0,3,1.213,8.383661799,1,1,2,0,1,1,0,0,1,2.27505,0.83669
500.0000013,0,3,1.536,9.017968479,1,1,2,1,0,1,0,0,1,2.13527,0.82736
250.0000008,0,3,2.576,8.324821299,1,1,2,0,1,1,0,0,1,2.20565,0.85759
317.9999994,0,3,1.312,8.324821299,1,1,2,0,0,1,0,0,1,2.19187,0.85212
378.9999985,0,3,1.312,8.324821299,1,1,2,0,0,1,0,0,1,2.19187,0.85212
349.9999988,0,3,1.717,8.324821299,0,1,2,0,0,1,0,0,1,2.13678,0.83009
361.9999997,0,3,1.213,8.517193191,1,1,2,0,0,1,0,0,1,2.19896,0.80634
57.00000018,0,3,1.544,8.324821299,1,0,0,0,0,1,0,0,0,2.17193,0.87699
279.9999994,0,3,1.125,8.324821299,1,1,0,0,0,1,0,0,0,2.14423,0.86596
356.9999997,0,2,1.236,8.324821299,1,1,2,0,0,1,0,0,0,2.10644,0.9308
368.9999989,0,3,1.482,8.29404964,1,1,2,0,1,1,0,0,1,2.26792,0.88672
798.9999962,0,5,3.09,8.318986125,1,1,2,1,1,0,1,0,1,2.06864,0.71065
472.5000019,0,3,1.818,8.496990484,1,1,2,1,0,1,0,0,0,1.64309,1.10895
469.9999983,0,4,1.974,8.324821299,1,1,2,1,0,1,0,0,0,1.52666,1.11352
369.9999983,0,4,1.422,8.324821299,0,1,2,0,0,1,0,0,0,1.47284,1.08814
775.0000013,0,3,2.97,8.219326094,1,1,2,2,0,0,0,0,0,1.33615,1.01423
775.0000013,0,3,2.97,8.219326094,1,1,2,2,0,0,0,0,0,1.33604,1.01933
775.0000013,0,4,2.97,8.219326094,1,1,2,2,1,0,0,0,0,1.33594,1.02442
359.9999998,0,3,2.97,8.200837258,1,1,2,0,0,0,0,0,0,1.34194,1.03503
415.0000003,0,3,1.527,8.047189562,1,1,2,1,1,1,0,0,0,1.21444,0.90117
509.9999976,0,5,2.3,8.324821299,0,1,2,0,0,1,0,0,0,1.64927,1.12193
367.0000011,0,3,1.368,8.324821299,1,1,2,0,1,1,0,0,0,1.70451,1.14387
390.0000007,0,4,1.748,8.324821299,1,1,2,0,1,1,0,0,0,1.64992,1.15541
334.9999997,0,4,1.454,8.324821299,0,1,2,0,0,1,0,0,0,1.72606,1.17775
364.9999991,0,3,1.62,8.324821299,1,1,2,0,0,1,0,0,0,1.6301,1.11561
410.0000005,0,4,1.588,8.324821299,1,1,2,0,0,1,0,0,0,1.59035,1.08529
343.0000013,0,4,1.812,8.324821299,0,1,2,0,1,1,0,0,0,1.82202,1.19166
337.5000002,0,4,1.15,8.324821299,0,1,1,0,1,1,0,0,0,1.79499,1.17686
333.0000003,0,2,1.269,8.324821299,1,0,2,0,0,1,0,0,0,1.73327,1.14624
390.0000007,0,4,1.944,8.324821299,0,1,2,1,0,1,0,0,0,1.65355,1.02198
349.9999988,0,3,1.923,8.452547998,0,0,2,1,0,1,0,0,0,1.52511,0.9257
505.0000009,0,5,1.803,8.324821299,1,1,2,1,0,1,0,0,0,1.89855,1.17238
270.0000005,0,3,1.486,8.324821299,0,0,3,0,0,1,0,0,0,1.83668,1.14685
319.9999985,0,4,2.194,8.730205596,1,1,2,1,0,1,0,0,0,1.80437,1.08583
386.0000006,0,3,1.34,8.324821299,1,1,1,1,1,1,0,0,0,1.83262,1.05028
430.000001,0,4,1.458,7.952966791,1,0,1,1,0,0,1,1,0,0.86858,0.14023
649.0000028,0,4,2.695,8.806124483,1,0,2,1,0,1,0,1,0,1.09799,0.16984
1319.999994,0,5,5.82,9.016998312,0,1,2,2,1,1,1,1,0,1.00702,0.20447
1170.000004,0,4,2.545,9.086136769,1,1,2,1,0,1,1,1,0,1.00036,0.20001
678.5000012,0,4,2.834,8.9226583,1,1,2,1,1,1,0,1,0,0.66188,0.07459
665.0000002,0,5,3.482,9.104979856,0,1,2,1,0,1,0,1,0,0.5963,0.08537
625.0000008,0,4,2.328,8.9226583,1,0,2,1,0,0,0,1,0,0.6262,0.09463
524.9999992,0,5,3.425,9.011889433,0,0,2,1,1,0,0,1,0,0.51658,0.13595
620.0000018,0,6,3.027,8.9226583,1,0,3,1,1,1,0,1,0,0.69858,0.03016
390.0000007,0,4,2.704,8.999619341,1,1,4,2,0,1,0,1,0,0.61432,0.05069
384.9999987,0,4,1.804,8.736810533,0,0,2,0,0,0,0,1,0,0.65548,0.01286
465.9999986,0,4,2.181,8.452334619,0,1,2,1,0,1,0,0,0,0.93908,0.46223
323.9999985,0,4,1.117,8.452334619,1,1,2,0,0,1,0,0,0,0.93256,0.4692
400.0000016,0,4,1.311,8.58839695,0,0,1,0,0,0,0,0,0,0.92573,0.47603
369.9999983,0,4,1.607,8.507142856,0,1,1,1,0,1,0,0,0,1.00134,0.20752
345.0000014,0,6,1.888,8.357024439,0,1,2,0,1,1,0,0,0,0.9281,0.57993
399.0000016,0,3,1.536,8.46252579,0,0,2,0,1,0,0,0,0,0.8115,0.55732
310.0000011,1,3,1.716,7.994294986,1,0,2,0,0,0,0,0,0,0.67047,0.35633
289.9999994,0,3,1.992,8.432070938,0,0,2,1,0,0,0,0,0,0.65509,0.34194
369.9999983,0,4,1.432,8.411832676,1,0,2,0,0,0,0,1,0,0.49522,0.27847
136.9999993,0,1,0.759,8.229511119,0,0,2,0,1,0,0,1,0,0.82694,0.16276
185.9999995,0,1,0.759,8.229511119,0,0,2,0,1,0,0,1,0,0.82694,0.16276
474.9999986,0,4,1.932,8.416267273,0,0,2,0,0,0,1,1,0,0.5435,0.10683
479.9999986,0,3,2.058,8.594154233,0,1,1,1,0,1,1,1,0,0.55426,0.11841
535.0000022,0,5,2.508,8.9226583,0,0,2,0,0,0,1,1,0,0.66651,0.04984
415.0000003,0,3,1.55,8.011355109,0,0,1,1,0,0,1,1,0,0.68137,0.06234
415.0000003,0,4,1.45,8.268731832,1,0,0,1,0,0,1,1,0,0.45442,0.15872
377.0000013,0,4,1.8,7.635303886,0,0,0,0,0,0,1,1,0,0.37509,0.11355
349.9999988,1,4,1.76,8.29404964,0,0,2,0,0,0,1,1,0,0.32508,0.01608
485,0,3,1.549,8.980298079,1,0,2,2,0,0,1,1,0,0.3663,0.05729
550.0000015,0,4,2.875,8.817297784,0,0,3,2,0,1,1,1,0,0.41629,0.12931
384.9999987,0,3,1.48,8.30647216,0,0,2,0,0,0,0,0,0,0.5601,0.44594
379.9999994,0,2,1.476,8.67692825,1,0,3,0,0,0,0,0,0,0.51141,0.29504
509.9999976,0,3,1.6,8.76013937,1,0,2,0,0,0,0,0,0,0.43859,0.30678
399.0000016,0,3,1.632,8.414938957,1,0,2,0,0,0,0,0,0,0.73888,0.68648
354.4999982,0,3,1.705,9.059517482,1,1,1,0,0,1,0,0,0,0.61974,0.55426
485,0,4,1.914,9.059517482,1,0,2,1,1,0,0,0,0,0.56587,0.5129
410.0000005,0,2,1.113,8.542860938,0,1,2,0,1,1,0,0,0,0.45215,0.3898
474.9999986,0,3,2.546,8.227909838,1,0,2,2,0,0,1,0,0,0.77486,0.71046
474.9999986,0,4,2.369,8.208491752,1,0,2,2,0,0,1,0,0,0.76984,0.70531
594.9999973,0,3,2.508,8.209580483,1,1,2,0,0,0,0,0,0,0.87829,0.71164
645.0000027,0,3,2.508,8.209580483,1,1,2,0,0,0,0,0,0,0.87829,0.71164
637.5000025,0,4,2.26,8.740336743,1,1,3,1,1,1,0,0,0,0.6237,0.45517
554.9999985,0,4,2.064,8.859363449,0,1,1,1,0,1,0,1,0,0.42817,0.23308
570.0000001,0,4,7.974,8.824677891,0,0,2,1,1,1,0,1,0,0.34279,0.23178
419.9999999,0,4,1.456,8.638171118,0,0,2,1,1,0,1,1,0,0.31613,0.18475
469.0000012,0,4,1.272,8.517193191,1,0,2,1,0,0,1,1,0,0.21023,0.11441
343.0000013,1,3,1.374,7.762170607,0,0,0,0,0,0,0,1,0,0.20786,0.09675
599.0000017,0,4,2.136,9.059517482,1,0,3,0,0,0,1,1,0,0.20973,0.16292
379.9999994,0,5,2,8.366370302,0,0,0,0,0,0,1,1,0,0.24139,0.18419
535.0000022,0,3,1.998,9.059517482,0,0,3,1,0,0,1,1,0,0.21536,0.15825
850.0000013,0,6,3.497,9.323669057,1,1,4,2,1,0,1,1,0,0.20857,0.14806
455.0000009,0,3,1.79,8.731013415,0,0,3,1,0,0,1,1,0,0.1477,0.1009
433.5000021,0,5,2.638,8.767173397,0,1,2,1,1,1,1,0,0,0.43105,0.28837
524.9999992,0,4,1.744,8.360539381,0,0,2,1,0,0,0,1,0,0.28785,0.06388
390.0000007,0,3,1.314,7.824046011,1,0,0,0,0,0,0,1,0,0.14889,0.02391
500.0000013,0,3,1.405,8.765926514,1,0,3,0,0,0,1,0,0,0.39239,0.16813
383.0000007,0,4,2.1,8.29404964,0,0,2,1,0,0,0,1,0,0.42075,0.11195
299.9999989,0,3,0.76,8.361941906,0,0,2,0,0,0,0,0,0,0.8942,0.30808
416.4999998,0,3,1.74,8.691146499,0,0,1,0,0,0,0,0,0,1.02507,0.20608
405.0000016,0,3,1.334,8.292298107,1,1,2,0,1,1,0,1,0,0.44597,0.05506
492.0000022,0,3,2.164,8.301521655,0,1,2,1,1,1,0,1,0,0.53835,0.23054
369.9999983,0,2,1.168,8.398409655,0,0,2,0,1,0,1,1,0,0.67622,0.05574
610.0000023,0,4,1.952,8.732304571,1,0,3,1,0,0,0,1,0,0.55053,0.23833
474.9999986,0,4,1.816,8.558718938,0,0,3,0,0,0,0,1,0,0.90599,0.05945
645.0000027,0,4,2.681,8.71604405,1,0,3,1,0,1,0,1,0,0.7974,0.17162
514.4999978,0,4,1.496,8.316789127,0,0,2,1,0,0,1,1,0,0.78918,0.29341
498.9999976,0,4,1.584,8.316789127,1,0,2,1,0,0,1,1,0,0.80366,0.27612
471.9999978,0,3,1.534,8.533066541,1,1,2,1,1,1,1,0,0,1.67802,0.29323
588.9999984,0,4,0.984,8.642944397,1,0,2,1,1,0,0,0,0,0.66766,0.50898
362.4999988,0,3,1.23,8.543835122,1,1,1,0,0,1,0,0,0,0.82536,0.59239
375.9999991,0,4,1.048,8.642944397,0,1,1,1,0,1,0,0,0,0.83922,0.56329
356.9999997,0,3,1.056,8.333270353,1,1,2,0,0,1,0,0,0,0.82805,0.54645
462,0,4,1.827,8.229511119,1,1,2,1,1,1,0,0,0,0.54686,0.37393
324.9999996,0,2,1.387,8.517193191,1,0,2,0,0,0,0,0,0,0.66357,0.35236
649.9999988,0,4,2.261,8.634976227,1,1,2,1,1,1,0,0,0,0.72553,0.35952
667.9999983,0,4,2.627,8.634976227,1,1,2,1,1,1,0,0,0,0.74573,0.49144
334.9999997,0,3,2.574,8.411832676,1,1,2,1,0,1,0,0,0,0.69586,0.4205
374.9999981,0,2,0.71,8.229511119,1,1,1,0,1,1,0,0,0,0.84971,0.47576
324.9999996,0,3,1.152,8.452547998,1,1,2,0,0,1,0,0,0,0.83005,0.5872
315.0000007,0,3,1.426,8.334711622,1,1,1,0,0,1,0,0,0,0.88895,0.58634
299.9999989,0,3,1.044,8.452547998,1,1,2,0,0,1,0,0,0,0.85577,0.60224
250.0000008,0,3,1.082,8.211754397,1,1,2,0,1,1,0,0,0,0.88756,0.53775
398.5000011,0,3,1.129,8.485702524,1,1,1,0,0,1,0,0,0,0.96624,0.47809
386.9999992,0,3,0.75,8.411832676,1,0,1,0,0,1,0,0,0,0.84112,0.5718
380.9999984,0,3,1.008,8.383661799,1,1,2,0,0,1,0,0,0,0.88877,0.56078
386.9999992,0,3,1.466,8.551594618,1,1,1,0,0,1,0,0,0,0.98742,0.48227
374.9999981,0,3,1.428,8.618846845,1,1,2,0,0,1,0,0,0,1.20769,0.36706
359.9999998,0,3,1.26,8.46062284,0,0,2,0,1,1,0,0,0,1.09935,0.41837
344.0000013,0,3,1.094,8.377931124,1,1,1,0,1,1,0,0,0,1.09109,0.33281
369.9999983,0,2,1.056,8.636929873,1,1,2,0,0,1,0,0,0,1.08485,0.37931
384.9999987,0,3,1.416,8.047189562,1,1,2,0,0,1,1,0,0,0.56522,0.17704
377.0000013,0,3,1.328,8.517193191,1,1,2,0,1,1,1,0,0,0.59159,0.25469
474.9999986,0,3,1.264,8.529516941,1,1,2,0,0,1,1,0,0,0.59135,0.2601
377.9999983,0,3,1.543,8.529516941,1,0,1,0,0,1,1,0,0,0.63534,0.26551
550.0000015,0,3,2.012,8.586905804,1,0,2,0,0,1,1,0,0,0.64824,0.21283
359.9999998,0,2,0.966,8.564839845,1,0,2,1,0,1,0,0,0,0.72213,0.18424
353.0000014,0,2,1.264,8.533066541,1,1,1,0,1,0,0,0,0,0.66045,0.11768
356.0000001,0,2,1.114,8.533066541,1,1,2,0,0,1,0,0,0,0.66753,0.12333
498.000002,0,2,2.936,8.484049973,1,1,4,0,1,1,0,0,0,0.7313,0.31017
374.9999981,0,3,1.113,8.779557456,1,0,2,0,0,0,0,0,0,0.80298,0.22643
400.0000016,0,4,1.552,8.634976227,1,1,1,0,0,1,0,0,0,0.69212,0.26482
532.5000018,0,2,2.138,8.408493774,0,0,1,0,0,1,0,0,0,0.72207,0.21712
910.0000014,0,4,1.44,8.364042012,1,0,2,1,1,0,0,0,0,0.59711,0.10736
364.9999991,0,2,1,8.116715625,1,1,2,0,1,1,0,0,0,0.79214,0.27194
349.9999988,0,3,1.28,8.116715625,1,1,2,0,1,1,0,0,0,0.80239,0.26573
306.4999987,0,3,1.02,8.116715625,1,1,2,0,0,1,0,0,0,0.57537,0.17233
532.5000018,0,3,1.278,8.047189562,1,1,2,2,1,1,0,0,0,0.90231,0.48782
532.5000018,0,3,1.278,8.047189562,1,1,2,2,1,1,0,0,0,0.90231,0.48782
345.0000014,0,3,1.059,8.339739766,1,1,2,0,1,1,0,0,0,0.76868,0.3458
419.9999999,0,4,1.624,8.339739766,1,1,2,0,0,1,0,0,0,0.76358,0.34273
390.0000007,0,5,1.037,8.740336743,1,1,2,1,0,1,1,0,0,0.52387,0.16813
317.5000009,0,4,0.954,8.270525095,1,1,1,2,1,0,0,0,0,1.06957,0.30141
305.0000013,0,2,1.049,8.445267452,1,0,2,0,0,0,0,0,0,1.04156,0.32948
239.9999994,0,5,3.31,8.681181042,1,1,2,2,0,1,0,0,0,1.14494,0.32224
305.0000013,0,2,0.836,8.42002128,1,0,1,0,1,1,0,0,0,1.29196,0.21767
315.0000007,0,2,0.914,8.451053389,1,1,2,0,0,1,0,0,0,1.26944,0.1082
329.9999989,0,2,0.968,8.238272625,1,0,0,0,0,1,0,0,0,1.39384,0.10625
368.4999998,0,4,1.143,8.551594618,1,1,2,0,1,1,0,0,0,1.22884,0.32225
585.0000022,0,4,2,8.794824928,1,1,2,1,0,1,0,0,0,1.23704,0.277
500.0000013,0,4,1.421,8.644002038,1,1,2,1,1,1,0,0,0,1.37855,0.16942
277.9999993,0,4,0.855,8.438149984,1,1,2,0,1,1,0,0,0,1.41317,0.09607
436.9999982,0,3,2.235,8.492900499,1,1,2,0,0,1,0,0,0,1.54412,0.09527
369.9999983,0,4,0.764,8.541690663,1,1,2,0,0,1,0,0,0,1.48879,0.06548
364.9999991,0,3,1.321,8.613048677,1,1,1,0,1,1,0,0,0,1.45397,0.04427
392.0000005,0,3,1.282,8.665613197,1,1,1,0,0,1,0,0,0,1.60477,0.0839
333.0000003,0,2,1.141,8.561592779,1,1,1,0,1,1,0,0,0,1.23017,0.28831
394.9999985,0,2,1.141,8.561592779,1,1,1,0,1,1,0,0,0,1.23017,0.28831
440.0000018,0,4,1.876,8.551594618,1,1,2,0,0,1,0,0,0,1.4355,0.14403
425.0000009,0,5,2.435,9.017968479,1,1,2,0,0,1,1,0,0,0.57661,0.42386
261.9999993,0,4,1.384,8.747828608,1,0,2,1,0,0,1,0,0,0.63188,0.37695
412.0000007,0,2,1.174,8.634976227,1,1,1,1,0,1,0,0,0,0.9165,0.26265
383.0000007,1,2,1.609,8.517193191,1,1,2,1,1,0,0,0,0,0.98703,0.22132
490,0,5,3.376,8.634976227,1,1,2,1,0,1,0,0,0,0.98751,0.22042
449.9999992,0,3,1.75,8.418256444,1,1,2,1,1,1,0,0,0,0.93172,0.18513
479.9999986,0,3,1.724,8.517193191,1,1,2,1,0,1,0,0,0,1.01542,0.14556
363.5000015,0,3,1.105,8.430545385,1,0,2,0,0,1,0,0,0,0.97831,0.04044
343.0000013,0,3,1.126,8.465899897,1,1,2,0,1,1,0,0,0,1.0036,0.04174
369.9999983,0,3,1.218,8.44634145,1,1,2,0,0,1,0,0,0,1.28933,0.0919
394.9999985,0,2,1.161,8.594154233,1,1,2,1,0,1,0,0,0,1.26862,0.08013
390.0000007,0,3,1.466,8.67573422,1,1,1,0,0,1,0,0,0,1.19594,0.10173
471.9999978,0,3,1.725,8.573951525,1,1,2,1,0,1,0,0,0,1.10671,0.0496
671.0000027,0,3,2.361,8.327484416,1,1,2,0,1,1,0,0,0,1.33376,0.1994
390.0000007,0,3,1.401,8.507142856,1,1,1,0,1,1,0,0,0,1.23957,0.20823
384.9999987,0,3,1.248,8.507142856,1,0,2,0,0,1,0,0,0,1.19831,0.22113
400.0000016,0,3,1.371,8.29529886,1,1,1,0,1,1,0,0,0,1.24871,0.13149
324.9999996,0,3,0.999,8.921324077,1,1,2,1,1,1,0,0,0,1.25114,0.17874
452.999998,0,3,1.393,9.189729418,1,1,1,0,1,1,0,0,0,2.35177,0.6452
400.0000016,0,4,2.083,8.827614751,1,1,2,0,0,1,0,0,0,2.27973,0.42659
490,0,3,2.038,8.732304571,1,1,2,1,0,1,0,0,0,2.33702,0.45712
379.9999994,0,3,1.404,8.517193191,1,1,1,0,1,1,0,0,0,2.28461,0.75396
440.0000018,0,4,1.78,8.517193191,1,1,1,1,0,1,0,0,0,2.20635,0.78251
224.9999997,0,3,1.345,8.517193191,1,1,1,1,0,1,0,0,0,2.21501,0.80079
410.0000005,0,3,1.455,8.517193191,1,1,1,0,1,1,0,0,0,2.27891,0.80362
420.9999989,0,3,1.284,8.517193191,1,1,1,0,0,1,0,0,0,2.21421,0.83519
405.0000016,0,4,1.25,8.517193191,1,1,1,0,1,1,0,0,0,2.10853,0.87884
455.0000009,0,3,1.282,8.484049973,1,0,2,0,0,1,0,0,0,0.78733,0.36007
336.0000004,0,4,1.24,8.13739583,1,1,2,0,1,1,0,0,0,1.68905,0.20796
334.9999997,0,2,0.96,8.473868067,1,1,1,0,0,1,0,0,0,1.70267,0.2212
324.9999996,0,2,1.152,8.542860938,1,1,2,0,0,1,0,0,0,1.62709,0.19514
665.0000002,0,4,2.656,8.59507973,1,1,2,0,0,1,0,0,0,1.61466,0.16074
386.9999992,0,3,0.905,8.308199063,1,1,2,0,0,1,0,0,0,1.73097,0.20613
390.0000007,0,4,0.852,8.50916102,1,1,2,0,0,1,0,0,0,1.67643,0.18982
385.4999992,0,3,1.655,8.200013648,1,1,2,0,1,1,0,0,0,1.64002,0.25858
315.0000007,0,3,1.158,8.517593111,1,1,2,0,0,1,0,0,0,1.73067,0.28928
359.9999998,0,2,0.996,8.50916102,1,0,3,0,1,0,0,0,0,1.68249,0.22465
419.9999999,0,3,1.357,8.50916102,1,1,2,0,0,1,1,0,0,1.70245,0.24087
339.0000012,0,3,1.025,7.793586803,1,1,1,0,0,1,1,0,0,1.55396,0.18629
419.9999999,0,3,1.56,8.541690663,1,1,3,0,1,1,0,0,0,1.77025,0.31627
405.0000016,0,4,1.5,8.553525121,1,1,2,0,0,1,0,0,0,1.80008,0.35058
407.9999986,0,3,1.044,8.670943791,1,1,2,0,0,1,0,0,0,1.71882,0.32504
379.9999994,0,3,1.147,8.610683535,1,1,2,0,0,1,0,0,0,1.81348,0.33391
347.4999986,0,2,0.955,8.467582691,1,1,2,0,0,1,0,0,0,1.79381,0.38546
717.0000003,0,4,2.976,8.50916102,1,1,2,1,1,1,0,0,0,1.87829,0.37442
364.9999991,0,3,1.248,8.217978203,1,1,2,0,1,0,0,0,0,1.8286,0.36257
254.9999989,0,6,2.593,8.50916102,1,1,2,2,1,1,0,0,0,1.93091,0.41961
374.9999981,0,4,1.101,8.50916102,1,1,2,1,1,1,0,0,0,1.84443,0.47257
310.9999996,0,3,1.333,8.50916102,1,0,2,0,1,0,1,0,0,1.79818,0.45769
383.9999994,0,2,1.092,8.239329428,1,1,2,0,0,1,1,0,0,1.77255,0.44267
234.9999993,0,2,0.968,8.517193191,1,1,3,0,0,1,0,0,0,1.97123,0.5983
359.9999998,0,2,0.968,8.517193191,1,1,3,0,0,1,0,0,0,1.97123,0.5983
349.9999988,0,2,0.94,8.492900499,1,1,2,0,0,1,0,0,0,2.0864,0.58692
334.9999997,0,2,0.932,8.468002947,1,1,1,0,0,1,0,0,0,2.09334,0.62186
327.4999987,0,2,0.959,8.506738734,1,1,2,0,1,1,0,0,0,2.14111,0.65729
550.0000015,0,4,1.568,8.50916102,1,1,3,1,1,1,0,0,0,1.98486,0.59519
402.9999996,0,3,1.249,8.50916102,1,1,2,1,0,1,0,0,0,1.85613,0.54928
327.4999987,0,4,2.069,8.50916102,1,0,2,0,0,0,0,0,0,1.94771,0.58416
340.0000012,0,4,1.678,8.50916102,0,0,0,0,1,0,0,0,0,1.92292,0.56874
70.50000008,0,3,1.95,8.101071503,1,1,2,1,0,1,0,0,0,3.46343,0.13707
333.4999986,0,3,1.228,8.404024493,1,1,2,0,0,1,0,0,0,2.04048,0.60169
329.9999989,0,3,0.954,8.411832676,1,1,1,0,1,1,1,0,0,1.43009,0.10247
327,0,2,0.953,8.313361951,1,1,1,0,0,1,0,0,0,1.16082,0.10451
479.0000017,0,3,1.494,8.725669706,1,1,1,0,1,1,1,0,0,1.74859,0.37983
350.9999991,0,3,0.956,8.452547998,1,1,2,0,0,1,0,0,0,1.84962,0.55366
590.0000024,0,2,2.014,8.468423027,0,0,2,0,0,1,0,0,0,1.75325,0.50891
248.0000012,0,3,0.915,8.131530711,1,1,2,0,1,1,0,0,0,1.17679,0.32027
272.0000013,0,2,1.297,8.178638789,1,1,1,1,0,1,0,0,0,1.34675,0.37448
379.9999994,0,3,1.186,8.199738961,1,1,1,0,0,1,0,0,0,1.29174,0.34667
242.9999994,0,2,0.911,7.839131648,1,0,0,0,0,1,0,0,0,1.30026,0.34653
390.0000007,0,3,2.882,8.533066541,1,1,2,0,1,1,1,0,0,1.55414,0.32893
377.0000013,0,4,1.455,8.533066541,1,1,2,1,0,1,1,0,0,1.44526,0.30992
449.9999992,1,5,1.694,8.533066541,1,1,2,3,1,1,1,0,0,1.53396,0.36486
579.9999985,0,4,2.7,8.507748733,1,1,2,2,1,1,0,0,0,1.53588,0.45435
